event_id,event_date,year,month,month_sin,month_cos,is_monsoon,pre_monsoon,post_monsoon,latitude,longitude,state,trigger,landslide_size,landslide_category,elevation_proxy_m,slope_proxy_deg,rainfall_antecedent_proxy_mm,historical_density_50km,min_dist_to_historical_km,label,sample_type
500049,2010-10-16 00:00:00,2010,10,-1.0,-0.0,0,0,1,28.09822,92.62723,Arunachal Pradesh,none,none,non_event,2070.8,39.9,85.3,1,48.0,0,constructed_pseudo_absence
500050,2007-01-08 00:00:00,2007,1,0.0,1.0,0,0,0,23.93344,91.68899,Tripura,none,none,non_event,195.8,13.4,6.5,2,8.18,0,constructed_pseudo_absence
500051,2013-12-18 00:00:00,2013,12,-0.5,0.866,0,0,0,26.05187,94.30875,Nagaland,none,none,non_event,1339.4,36.1,15.6,10,14.4,0,constructed_pseudo_absence
500052,2010-03-24 00:00:00,2010,3,0.866,0.5,0,0,0,22.69722,92.47665,Mizoram,none,none,non_event,1133.4,26.2,57.0,2,37.5,0,constructed_pseudo_absence
500053,2011-10-25 00:00:00,2011,10,-1.0,-0.0,0,0,1,24.16393,94.32949,Manipur,none,none,non_event,1388.0,31.4,85.1,13,21.03,0,constructed_pseudo_absence
500054,2012-02-01 00:00:00,2012,2,0.5,0.866,0,0,0,27.34725,91.56635,Assam,none,none,non_event,685.6,13.5,13.1,3,38.61,0,constructed_pseudo_absence
500055,2009-09-25 00:00:00,2009,9,-0.866,-0.5,1,0,0,29.42546,94.76482,Arunachal Pradesh,none,none,non_event,2361.8,39.6,235.6,1,48.96,0,constructed_pseudo_absence
500056,2009-12-09 00:00:00,2009,12,-0.5,0.866,0,0,0,23.12043,92.72856,Mizoram,none,none,non_event,1322.7,24.0,12.5,4,27.01,0,constructed_pseudo_absence
500057,2007-02-26 00:00:00,2007,2,0.5,0.866,0,0,0,25.66276,90.16672,Assam,none,none,non_event,494.5,8.3,16.3,7,16.87,0,constructed_pseudo_absence
500058,2016-08-20 00:00:00,2016,8,-0.5,-0.866,1,0,0,25.1303,92.09333,Meghalaya,none,none,non_event,1385.8,32.5,248.4,7,26.8,0,constructed_pseudo_absence
500059,2016-12-10 00:00:00,2016,12,-0.5,0.866,0,0,0,24.35361,91.45682,Tripura,none,none,non_event,180.7,7.5,2.0,1,29.37,0,constructed_pseudo_absence
500060,2010-03-03 00:00:00,2010,3,0.866,0.5,0,0,0,27.7956,91.00906,Assam,none,none,non_event,574.2,19.2,33.7,0,86.86,0,constructed_pseudo_absence
500061,2016-05-02 00:00:00,2016,5,0.866,-0.5,0,1,0,24.71048,92.27366,Assam,none,none,non_event,605.9,18.3,184.4,9,16.37,0,constructed_pseudo_absence
500062,2011-11-21 00:00:00,2011,11,-0.866,0.5,0,0,1,23.01389,91.38011,Tripura,none,none,non_event,87.9,16.3,32.8,1,34.52,0,constructed_pseudo_absence
500063,2009-12-27 00:00:00,2009,12,-0.5,0.866,0,0,0,25.46765,91.43369,Meghalaya,none,none,non_event,1100.0,31.8,2.0,2,45.12,0,constructed_pseudo_absence
500064,2011-05-15 00:00:00,2011,5,0.866,-0.5,0,1,0,23.44711,93.18909,Mizoram,none,none,non_event,1071.6,36.0,229.0,6,16.36,0,constructed_pseudo_absence
500065,2008-08-14 00:00:00,2008,8,-0.5,-0.866,1,0,0,23.20123,92.79255,Mizoram,none,none,non_event,1261.0,35.9,319.9,4,17.35,0,constructed_pseudo_absence
500066,2016-08-01 00:00:00,2016,8,-0.5,-0.866,1,0,0,26.86485,97.17528,Arunachal Pradesh,none,none,non_event,2139.3,28.8,357.7,0,115.91,0,constructed_pseudo_absence
500067,2009-05-21 00:00:00,2009,5,0.866,-0.5,0,1,0,23.39824,93.11573,Mizoram,none,none,non_event,1024.5,25.8,194.3,5,7.35,0,constructed_pseudo_absence
500068,2008-05-14 00:00:00,2008,5,0.866,-0.5,0,1,0,27.69826,88.44255,Sikkim,none,none,non_event,2814.1,32.5,193.4,17,23.15,0,constructed_pseudo_absence
500069,2011-10-13 00:00:00,2011,10,-1.0,-0.0,0,0,1,24.42663,94.24861,Manipur,none,none,non_event,1197.9,20.0,103.9,13,5.8,0,constructed_pseudo_absence
500070,2008-12-13 00:00:00,2008,12,-0.5,0.866,0,0,0,23.0409,91.40288,Tripura,none,none,non_event,145.0,17.8,20.9,1,32.33,0,constructed_pseudo_absence
500071,2013-01-17 00:00:00,2013,1,0.0,1.0,0,0,0,28.50722,94.7013,Arunachal Pradesh,none,none,non_event,2231.0,39.5,19.1,2,37.52,0,constructed_pseudo_absence
500072,2015-02-10 00:00:00,2015,2,0.5,0.866,0,0,0,24.11598,91.34427,Tripura,none,none,non_event,188.4,11.2,25.0,2,12.73,0,constructed_pseudo_absence
500073,2010-10-10 00:00:00,2010,10,-1.0,-0.0,0,0,1,24.21259,93.66914,Assam,none,none,non_event,694.6,19.9,92.9,9,39.28,0,constructed_pseudo_absence
500074,2008-05-04 00:00:00,2008,5,0.866,-0.5,0,1,0,24.97633,95.00086,Assam,none,none,non_event,195.9,10.5,211.3,0,53.42,0,constructed_pseudo_absence
500075,2014-12-08 00:00:00,2014,12,-0.5,0.866,0,0,0,23.22307,92.52811,Mizoram,none,none,non_event,1194.1,31.9,2.1,2,30.43,0,constructed_pseudo_absence
500076,2009-12-09 00:00:00,2009,12,-0.5,0.866,0,0,0,26.01405,91.32472,Meghalaya,none,none,non_event,1058.8,28.0,21.2,26,7.31,0,constructed_pseudo_absence
500077,2007-03-10 00:00:00,2007,3,0.866,0.5,0,0,0,26.88165,94.2647,Nagaland,none,none,non_event,1644.1,27.9,59.3,4,40.82,0,constructed_pseudo_absence
500078,2014-04-18 00:00:00,2014,4,1.0,0.0,0,1,0,24.28442,91.63586,Tripura,none,none,non_event,472.5,11.5,130.2,2,27.66,0,constructed_pseudo_absence
500079,2010-08-08 00:00:00,2010,8,-0.5,-0.866,1,0,0,26.76528,95.16347,Nagaland,none,none,non_event,1500.4,35.9,331.6,3,14.62,0,constructed_pseudo_absence
500080,2013-04-22 00:00:00,2013,4,1.0,0.0,0,1,0,26.54047,94.63993,Nagaland,none,none,non_event,1260.3,26.1,138.7,5,19.61,0,constructed_pseudo_absence
500081,2015-12-11 00:00:00,2015,12,-0.5,0.866,0,0,0,24.74112,93.06664,Manipur,none,none,non_event,1345.6,25.8,22.1,24,9.01,0,constructed_pseudo_absence
500082,2007-10-14 00:00:00,2007,10,-1.0,-0.0,0,0,1,23.05954,92.19253,Tripura,none,none,non_event,394.7,7.3,116.8,1,48.89,0,constructed_pseudo_absence
500083,2012-09-13 00:00:00,2012,9,-0.866,-0.5,1,0,0,25.93101,95.80598,Assam,none,none,non_event,545.6,14.0,252.3,0,102.41,0,constructed_pseudo_absence
500084,2014-12-02 00:00:00,2014,12,-0.5,0.866,0,0,0,28.04955,88.56412,Sikkim,none,none,non_event,2809.1,43.6,5.1,1,49.06,0,constructed_pseudo_absence
500085,2013-12-25 00:00:00,2013,12,-0.5,0.866,0,0,0,24.49331,93.09612,Mizoram,none,none,non_event,989.9,35.7,21.1,11,20.93,0,constructed_pseudo_absence
500086,2007-01-26 00:00:00,2007,1,0.0,1.0,0,0,0,23.16618,91.45936,Tripura,none,none,non_event,345.1,7.5,7.5,1,31.37,0,constructed_pseudo_absence
500087,2016-10-06 00:00:00,2016,10,-1.0,-0.0,0,0,1,27.16013,88.47805,Sikkim,none,none,non_event,2811.1,41.1,65.1,30,5.23,0,constructed_pseudo_absence
500088,2016-02-15 00:00:00,2016,2,0.5,0.866,0,0,0,27.68168,88.21675,Sikkim,none,none,non_event,2570.3,35.0,20.8,5,37.8,0,constructed_pseudo_absence
500089,2011-10-06 00:00:00,2011,10,-1.0,-0.0,0,0,1,29.20683,94.24499,Arunachal Pradesh,none,none,non_event,2072.8,32.5,82.7,0,66.67,0,constructed_pseudo_absence
500090,2011-05-10 00:00:00,2011,5,0.866,-0.5,0,1,0,23.56124,92.70917,Mizoram,none,none,non_event,1209.9,33.5,173.1,19,16.21,0,constructed_pseudo_absence
500091,2012-08-23 00:00:00,2012,8,-0.5,-0.866,1,0,0,23.07065,91.55764,Tripura,none,none,non_event,384.5,7.7,269.2,1,17.53,0,constructed_pseudo_absence
500092,2007-12-24 00:00:00,2007,12,-0.5,0.866,0,0,0,27.30193,88.50934,Sikkim,none,none,non_event,3033.4,33.4,21.3,31,9.71,0,constructed_pseudo_absence
500093,2012-02-07 00:00:00,2012,2,0.5,0.866,0,0,0,23.91693,92.47614,Mizoram,none,none,non_event,875.8,30.4,26.1,17,16.93,0,constructed_pseudo_absence
500094,2007-03-15 00:00:00,2007,3,0.866,0.5,0,0,0,24.99367,94.62613,Manipur,none,none,non_event,1030.2,20.0,35.6,12,17.71,0,constructed_pseudo_absence
500095,2013-02-05 00:00:00,2013,2,0.5,0.866,0,0,0,23.97125,93.5312,Manipur,none,none,non_event,971.6,26.8,32.5,1,45.89,0,constructed_pseudo_absence
500096,2009-03-27 00:00:00,2009,3,0.866,0.5,0,0,0,26.15553,95.03563,Nagaland,none,none,non_event,1236.7,26.0,71.4,2,40.46,0,constructed_pseudo_absence
500097,2008-05-03 00:00:00,2008,5,0.866,-0.5,0,1,0,23.84105,92.60646,Mizoram,none,none,non_event,1148.6,24.9,182.0,20,11.66,0,constructed_pseudo_absence
500098,2012-01-13 00:00:00,2012,1,0.0,1.0,0,0,0,28.064,88.72413,Sikkim,none,none,non_event,2598.9,32.0,11.7,0,50.2,0,constructed_pseudo_absence
500099,2011-08-27 00:00:00,2011,8,-0.5,-0.866,1,0,0,23.48974,91.99881,Tripura,none,none,non_event,102.1,8.1,300.9,0,51.56,0,constructed_pseudo_absence
500100,2015-03-20 00:00:00,2015,3,0.866,0.5,0,0,0,25.51862,91.65864,Meghalaya,none,none,non_event,1263.4,27.5,32.4,2,21.86,0,constructed_pseudo_absence
500101,2013-01-02 00:00:00,2013,1,0.0,1.0,0,0,0,24.35502,91.46263,Tripura,none,none,non_event,185.6,7.0,10.8,1,29.52,0,constructed_pseudo_absence
500102,2015-02-15 00:00:00,2015,2,0.5,0.866,0,0,0,23.08579,91.38176,Tripura,none,none,non_event,212.5,16.6,30.7,1,35.27,0,constructed_pseudo_absence
500103,2013-10-27 00:00:00,2013,10,-1.0,-0.0,0,0,1,27.64607,88.65394,Sikkim,none,none,non_event,2608.6,43.6,86.8,15,3.34,0,constructed_pseudo_absence
500104,2014-05-08 00:00:00,2014,5,0.866,-0.5,0,1,0,21.98506,92.64464,Mizoram,none,none,non_event,1200.1,25.8,230.3,0,64.17,0,constructed_pseudo_absence
500105,2012-01-09 00:00:00,2012,1,0.0,1.0,0,0,0,26.18004,95.1579,Nagaland,none,none,non_event,1391.3,38.0,2.3,0,50.79,0,constructed_pseudo_absence
500106,2016-12-02 00:00:00,2016,12,-0.5,0.866,0,0,0,23.04668,91.35453,Tripura,none,none,non_event,146.5,16.9,6.0,1,37.31,0,constructed_pseudo_absence
500107,2015-02-07 00:00:00,2015,2,0.5,0.866,0,0,0,25.29526,93.36937,Manipur,none,none,non_event,1286.6,20.1,16.7,22,21.5,0,constructed_pseudo_absence
500108,2011-12-05 00:00:00,2011,12,-0.5,0.866,0,0,0,25.29842,94.07277,Manipur,none,none,non_event,1276.5,24.9,14.3,25,10.46,0,constructed_pseudo_absence
500109,2009-01-26 00:00:00,2009,1,0.0,1.0,0,0,0,24.00886,94.55961,Manipur,none,none,non_event,981.6,29.0,17.1,4,44.02,0,constructed_pseudo_absence
500110,2013-07-24 00:00:00,2013,7,0.0,-1.0,1,0,0,27.10531,91.80915,Arunachal Pradesh,none,none,non_event,1885.0,33.4,275.9,0,52.49,0,constructed_pseudo_absence
500111,2015-02-20 00:00:00,2015,2,0.5,0.866,0,0,0,26.12383,93.5072,Nagaland,none,none,non_event,1203.4,26.3,23.7,1,49.33,0,constructed_pseudo_absence
500112,2007-12-28 00:00:00,2007,12,-0.5,0.866,0,0,0,23.09091,93.35683,Mizoram,none,none,non_event,1152.5,24.8,15.4,2,40.27,0,constructed_pseudo_absence
500113,2008-03-05 00:00:00,2008,3,0.866,0.5,0,0,0,24.03984,91.63227,Tripura,none,none,non_event,291.7,17.7,34.1,2,17.74,0,constructed_pseudo_absence
500114,2011-05-20 00:00:00,2011,5,0.866,-0.5,0,1,0,25.88563,94.43504,Nagaland,none,none,non_event,1381.9,31.7,206.0,14,16.68,0,constructed_pseudo_absence
500115,2015-10-07 00:00:00,2015,10,-1.0,-0.0,0,0,1,27.42589,93.80077,Assam,none,none,non_event,625.7,9.8,96.3,8,13.62,0,constructed_pseudo_absence
500116,2013-10-11 00:00:00,2013,10,-1.0,-0.0,0,0,1,27.37282,88.40815,Sikkim,none,none,non_event,3016.4,36.4,90.6,31,14.9,0,constructed_pseudo_absence
500117,2014-01-27 00:00:00,2014,1,0.0,1.0,0,0,0,26.91647,94.60496,Nagaland,none,none,non_event,1433.4,26.5,9.5,3,24.53,0,constructed_pseudo_absence
500118,2016-12-18 00:00:00,2016,12,-0.5,0.866,0,0,0,26.66118,94.3571,Nagaland,none,none,non_event,1357.7,37.8,2.0,2,33.82,0,constructed_pseudo_absence
500119,2013-12-24 00:00:00,2013,12,-0.5,0.866,0,0,0,26.77249,95.08815,Nagaland,none,none,non_event,1415.6,28.3,4.0,3,8.45,0,constructed_pseudo_absence
500120,2010-02-16 00:00:00,2010,2,0.5,0.866,0,0,0,22.81428,92.8935,Mizoram,none,none,non_event,931.7,35.6,8.4,3,12.0,0,constructed_pseudo_absence
500121,2010-11-28 00:00:00,2010,11,-0.866,0.5,0,0,1,25.40679,93.82928,Nagaland,none,none,non_event,1414.6,30.5,31.6,17,12.51,0,constructed_pseudo_absence
500122,2011-01-09 00:00:00,2011,1,0.0,1.0,0,0,0,28.36609,95.3812,Arunachal Pradesh,none,none,non_event,2295.0,30.5,9.7,1,43.63,0,constructed_pseudo_absence
500123,2009-08-13 00:00:00,2009,8,-0.5,-0.866,1,0,0,25.83184,93.64467,Nagaland,none,none,non_event,1598.4,37.6,232.5,4,17.56,0,constructed_pseudo_absence
500124,2013-04-11 00:00:00,2013,4,1.0,0.0,0,1,0,26.8661,94.62985,Arunachal Pradesh,none,none,non_event,2224.0,28.0,94.6,3,18.42,0,constructed_pseudo_absence
500125,2008-12-05 00:00:00,2008,12,-0.5,0.866,0,0,0,26.5983,94.37843,Nagaland,none,none,non_event,1257.4,34.9,12.7,4,33.65,0,constructed_pseudo_absence
500126,2014-09-14 00:00:00,2014,9,-0.866,-0.5,1,0,0,25.1612,93.87021,Assam,none,none,non_event,478.6,10.1,209.0,33,2.38,0,constructed_pseudo_absence
500127,2016-06-22 00:00:00,2016,6,0.5,-0.866,1,0,0,25.44617,90.39861,Assam,none,none,non_event,291.5,8.0,271.9,8,19.3,0,constructed_pseudo_absence
500128,2010-11-25 00:00:00,2010,11,-0.866,0.5,0,0,1,26.62229,93.27837,Arunachal Pradesh,none,none,non_event,2047.3,29.0,17.4,1,27.64,0,constructed_pseudo_absence
500129,2009-04-23 00:00:00,2009,4,1.0,0.0,0,1,0,28.04242,94.04086,Arunachal Pradesh,none,none,non_event,1952.5,30.4,104.9,1,47.37,0,constructed_pseudo_absence
500130,2007-05-15 00:00:00,2007,5,0.866,-0.5,0,1,0,25.32974,94.93735,Nagaland,none,none,non_event,1456.2,26.6,255.8,3,35.31,0,constructed_pseudo_absence
500131,2013-03-13 00:00:00,2013,3,0.866,0.5,0,0,0,27.63074,88.63855,Sikkim,none,none,non_event,2623.5,41.4,34.3,16,2.55,0,constructed_pseudo_absence
500132,2008-05-04 00:00:00,2008,5,0.866,-0.5,0,1,0,24.23124,92.20372,Tripura,none,none,non_event,496.4,7.8,182.6,4,39.18,0,constructed_pseudo_absence
500133,2012-02-25 00:00:00,2012,2,0.5,0.866,0,0,0,25.64349,91.65473,Assam,none,none,non_event,541.6,18.3,18.0,6,22.49,0,constructed_pseudo_absence
500134,2012-04-27 00:00:00,2012,4,1.0,0.0,0,1,0,26.16936,90.92159,Assam,none,none,non_event,358.9,8.2,117.8,1,37.48,0,constructed_pseudo_absence
500135,2016-02-25 00:00:00,2016,2,0.5,0.866,0,0,0,24.67113,90.94281,Assam,none,none,non_event,506.0,14.4,13.9,0,70.77,0,constructed_pseudo_absence
500136,2016-05-19 00:00:00,2016,5,0.866,-0.5,0,1,0,23.64232,91.77648,Tripura,none,none,non_event,350.7,15.8,231.7,1,28.55,0,constructed_pseudo_absence
500137,2009-05-16 00:00:00,2009,5,0.866,-0.5,0,1,0,26.75564,94.49171,Nagaland,none,none,non_event,1370.5,29.9,194.9,3,20.62,0,constructed_pseudo_absence
500138,2008-03-15 00:00:00,2008,3,0.866,0.5,0,0,0,23.43769,92.62233,Mizoram,none,none,non_event,1045.6,32.5,35.8,18,19.11,0,constructed_pseudo_absence
500139,2008-09-17 00:00:00,2008,9,-0.866,-0.5,1,0,0,22.0995,93.2371,Mizoram,none,none,non_event,1353.2,34.3,216.7,0,50.53,0,constructed_pseudo_absence
500140,2010-03-16 00:00:00,2010,3,0.866,0.5,0,0,0,27.90423,96.27791,Arunachal Pradesh,none,none,non_event,2330.6,39.9,61.1,2,10.21,0,constructed_pseudo_absence
500141,2012-12-03 00:00:00,2012,12,-0.5,0.866,0,0,0,23.0656,92.17895,Tripura,none,none,non_event,412.6,6.8,3.0,1,47.58,0,constructed_pseudo_absence
500142,2015-07-06 00:00:00,2015,7,0.0,-1.0,1,0,0,25.77838,92.77296,Meghalaya,none,none,non_event,1498.0,32.6,338.1,2,35.75,0,constructed_pseudo_absence
500143,2016-01-21 00:00:00,2016,1,0.0,1.0,0,0,0,27.44965,88.30453,Sikkim,none,none,non_event,2797.1,39.6,3.3,30,13.39,0,constructed_pseudo_absence
500144,2011-10-22 00:00:00,2011,10,-1.0,-0.0,0,0,1,26.27606,92.13535,Assam,none,none,non_event,704.3,11.0,111.6,39,31.89,0,constructed_pseudo_absence
500145,2009-12-10 00:00:00,2009,12,-0.5,0.866,0,0,0,24.43339,94.04893,Manipur,none,none,non_event,983.9,30.6,18.1,17,0.97,0,constructed_pseudo_absence
500146,2008-03-13 00:00:00,2008,3,0.866,0.5,0,0,0,27.14185,88.63795,Sikkim,none,none,non_event,2645.0,36.6,48.6,30,3.75,0,constructed_pseudo_absence
500147,2015-01-22 00:00:00,2015,1,0.0,1.0,0,0,0,25.07322,94.49213,Manipur,none,none,non_event,984.4,22.8,9.5,13,13.41,0,constructed_pseudo_absence
500148,2012-12-16 00:00:00,2012,12,-0.5,0.866,0,0,0,25.75596,95.10722,Nagaland,none,none,non_event,1463.9,26.1,22.4,2,34.72,0,constructed_pseudo_absence
500149,2008-06-18 00:00:00,2008,6,0.5,-0.866,1,0,0,23.94661,94.51997,Manipur,none,none,non_event,931.6,29.2,365.9,5,38.64,0,constructed_pseudo_absence
500150,2016-02-13 00:00:00,2016,2,0.5,0.866,0,0,0,28.51959,96.67072,Arunachal Pradesh,none,none,non_event,2046.0,34.3,9.6,0,50.51,0,constructed_pseudo_absence
500151,2012-10-08 00:00:00,2012,10,-1.0,-0.0,0,0,1,25.17025,93.07865,Manipur,none,none,non_event,1278.1,29.6,112.0,25,4.47,0,constructed_pseudo_absence
500152,2014-12-07 00:00:00,2014,12,-0.5,0.866,0,0,0,23.2744,91.387,Tripura,none,none,non_event,178.7,11.2,21.8,1,44.51,0,constructed_pseudo_absence
500153,2013-06-14 00:00:00,2013,6,0.5,-0.866,1,0,0,23.63869,91.43813,Tripura,none,none,non_event,289.5,17.7,383.5,1,43.67,0,constructed_pseudo_absence
500154,2014-12-18 00:00:00,2014,12,-0.5,0.866,0,0,0,25.4587,93.09392,Manipur,none,none,non_event,1130.0,30.5,18.3,14,5.69,0,constructed_pseudo_absence
500155,2011-05-17 00:00:00,2011,5,0.866,-0.5,0,1,0,25.21175,94.50764,Assam,none,none,non_event,451.9,16.8,169.4,14,6.3,0,constructed_pseudo_absence
500156,2007-04-13 00:00:00,2007,4,1.0,0.0,0,1,0,25.89837,92.45389,Meghalaya,none,none,non_event,1228.0,22.1,112.0,0,54.14,0,constructed_pseudo_absence
500157,2008-11-21 00:00:00,2008,11,-0.866,0.5,0,0,1,25.56216,89.87758,Assam,none,none,non_event,246.0,15.6,13.7,5,18.16,0,constructed_pseudo_absence
500158,2009-11-16 00:00:00,2009,11,-0.866,0.5,0,0,1,27.43195,96.39559,Arunachal Pradesh,none,none,non_event,2290.9,39.0,11.3,0,56.76,0,constructed_pseudo_absence
500159,2009-07-24 00:00:00,2009,7,0.0,-1.0,1,0,0,24.17412,91.05862,Assam,none,none,non_event,682.0,8.3,366.9,1,42.42,0,constructed_pseudo_absence
500160,2010-04-26 00:00:00,2010,4,1.0,0.0,0,1,0,22.51786,92.34622,Mizoram,none,none,non_event,1024.4,25.8,114.4,0,55.49,0,constructed_pseudo_absence
500161,2015-08-23 00:00:00,2015,8,-0.5,-0.866,1,0,0,23.85478,91.11972,Tripura,none,none,non_event,313.8,11.1,234.8,1,43.84,0,constructed_pseudo_absence
500162,2008-07-12 00:00:00,2008,7,0.0,-1.0,1,0,0,25.63302,94.09148,Nagaland,none,none,non_event,1322.5,35.4,278.5,12,1.48,0,constructed_pseudo_absence
500163,2013-12-09 00:00:00,2013,12,-0.5,0.866,0,0,0,27.73232,94.2738,Arunachal Pradesh,none,none,non_event,2181.3,38.7,8.7,1,40.86,0,constructed_pseudo_absence
500164,2008-11-24 00:00:00,2008,11,-0.866,0.5,0,0,1,25.44473,94.31753,Assam,none,none,non_event,445.4,19.9,17.8,21,18.42,0,constructed_pseudo_absence
500165,2009-11-22 00:00:00,2009,11,-0.866,0.5,0,0,1,26.18282,94.84567,Nagaland,none,none,non_event,1480.6,38.0,28.8,7,34.1,0,constructed_pseudo_absence
500166,2014-01-07 00:00:00,2014,1,0.0,1.0,0,0,0,25.34185,93.11358,Manipur,none,none,non_event,1349.0,28.0,3.5,18,4.23,0,constructed_pseudo_absence
500167,2013-12-18 00:00:00,2013,12,-0.5,0.866,0,0,0,27.51523,93.32945,Arunachal Pradesh,none,none,non_event,2056.4,28.9,2.0,2,33.5,0,constructed_pseudo_absence
500168,2007-12-11 00:00:00,2007,12,-0.5,0.866,0,0,0,25.31472,92.38642,Meghalaya,none,none,non_event,1309.8,23.1,17.7,8,6.45,0,constructed_pseudo_absence
500169,2013-03-06 00:00:00,2013,3,0.866,0.5,0,0,0,27.97844,88.66898,Sikkim,none,none,non_event,2792.1,43.7,49.5,1,40.28,0,constructed_pseudo_absence
500170,2008-05-27 00:00:00,2008,5,0.866,-0.5,0,1,0,23.98299,93.0725,Mizoram,none,none,non_event,962.6,26.5,169.0,19,15.53,0,constructed_pseudo_absence
500171,2011-05-23 00:00:00,2011,5,0.866,-0.5,0,1,0,24.41227,93.86379,Assam,none,none,non_event,332.1,14.6,203.0,17,19.58,0,constructed_pseudo_absence
500172,2012-09-14 00:00:00,2012,9,-0.866,-0.5,1,0,0,26.00483,94.68095,Nagaland,none,none,non_event,1326.6,37.0,214.8,10,8.37,0,constructed_pseudo_absence
500173,2012-06-24 00:00:00,2012,6,0.5,-0.866,1,0,0,26.81762,95.26132,Arunachal Pradesh,none,none,non_event,2357.3,30.8,344.7,2,25.81,0,constructed_pseudo_absence
500174,2014-01-03 00:00:00,2014,1,0.0,1.0,0,0,0,25.41247,94.22056,Manipur,none,none,non_event,1281.6,20.3,15.6,23,11.16,0,constructed_pseudo_absence
500175,2016-02-15 00:00:00,2016,2,0.5,0.866,0,0,0,25.88914,94.37776,Nagaland,none,none,non_event,1452.5,26.6,21.4,14,20.18,0,constructed_pseudo_absence
500176,2013-03-09 00:00:00,2013,3,0.866,0.5,0,0,0,26.33829,93.0356,Assam,none,none,non_event,544.2,13.2,34.3,1,27.46,0,constructed_pseudo_absence
500177,2015-01-25 00:00:00,2015,1,0.0,1.0,0,0,0,24.74818,93.69658,Manipur,none,none,non_event,1462.8,26.8,10.8,31,13.72,0,constructed_pseudo_absence
500178,2010-02-28 00:00:00,2010,2,0.5,0.866,0,0,0,23.70435,93.39835,Mizoram,none,none,non_event,1162.3,24.0,8.7,3,18.42,0,constructed_pseudo_absence
500179,2012-10-23 00:00:00,2012,10,-1.0,-0.0,0,0,1,24.49562,92.07262,Tripura,none,none,non_event,171.2,13.8,72.3,3,33.34,0,constructed_pseudo_absence
500180,2009-11-17 00:00:00,2009,11,-0.866,0.5,0,0,1,24.11354,93.05417,Mizoram,none,none,non_event,1127.2,28.4,33.5,5,22.67,0,constructed_pseudo_absence
500181,2012-07-12 00:00:00,2012,7,0.0,-1.0,1,0,0,24.2498,93.88924,Manipur,none,none,non_event,1290.3,27.8,357.1,15,18.24,0,constructed_pseudo_absence
500182,2011-04-23 00:00:00,2011,4,1.0,0.0,0,1,0,24.9627,93.15519,Manipur,none,none,non_event,1168.9,25.3,131.4,33,17.63,0,constructed_pseudo_absence
500183,2012-09-15 00:00:00,2012,9,-0.866,-0.5,1,0,0,27.90567,88.06638,Sikkim,none,none,non_event,2984.9,42.9,224.0,0,64.98,0,constructed_pseudo_absence
500184,2016-02-05 00:00:00,2016,2,0.5,0.866,0,0,0,25.46812,94.40447,Manipur,none,none,non_event,1047.5,23.6,30.3,18,19.25,0,constructed_pseudo_absence
500185,2011-02-11 00:00:00,2011,2,0.5,0.866,0,0,0,29.01103,94.5568,Arunachal Pradesh,none,none,non_event,2081.5,39.3,17.6,1,32.29,0,constructed_pseudo_absence
500186,2015-03-21 00:00:00,2015,3,0.866,0.5,0,0,0,24.09943,92.50073,Mizoram,none,none,non_event,1062.7,34.9,46.0,19,18.56,0,constructed_pseudo_absence
500187,2009-10-24 00:00:00,2009,10,-1.0,-0.0,0,0,1,24.92444,94.04516,Manipur,none,none,non_event,1019.2,20.4,102.3,23,12.74,0,constructed_pseudo_absence
500188,2007-12-25 00:00:00,2007,12,-0.5,0.866,0,0,0,28.99319,91.6674,Arunachal Pradesh,none,none,non_event,2315.4,36.7,15.3,0,158.24,0,constructed_pseudo_absence
500189,2015-03-10 00:00:00,2015,3,0.866,0.5,0,0,0,27.67992,88.02726,Sikkim,none,none,non_event,2775.0,43.6,56.9,1,43.11,0,constructed_pseudo_absence
500190,2007-02-14 00:00:00,2007,2,0.5,0.866,0,0,0,27.32718,88.06568,Sikkim,none,none,non_event,2981.9,43.6,13.1,14,17.56,0,constructed_pseudo_absence
500191,2012-12-05 00:00:00,2012,12,-0.5,0.866,0,0,0,24.39391,94.29305,Manipur,none,none,non_event,1223.2,20.2,12.7,11,6.82,0,constructed_pseudo_absence
500192,2011-05-05 00:00:00,2011,5,0.866,-0.5,0,1,0,25.34455,92.63878,Assam,none,none,non_event,642.3,12.1,160.7,17,20.38,0,constructed_pseudo_absence
500193,2009-11-19 00:00:00,2009,11,-0.866,0.5,0,0,1,27.95058,88.37632,Sikkim,none,none,non_event,2928.7,43.9,18.8,1,46.4,0,constructed_pseudo_absence
500194,2014-12-16 00:00:00,2014,12,-0.5,0.866,0,0,0,24.7467,93.9265,Manipur,none,none,non_event,1258.8,20.0,20.3,32,1.77,0,constructed_pseudo_absence
500195,2012-01-10 00:00:00,2012,1,0.0,1.0,0,0,0,24.4467,91.35817,Tripura,none,none,non_event,80.0,7.9,22.9,1,41.19,0,constructed_pseudo_absence
500196,2008-05-09 00:00:00,2008,5,0.866,-0.5,0,1,0,23.3572,91.10981,Tripura,none,none,non_event,275.0,16.6,234.4,0,72.91,0,constructed_pseudo_absence
500197,2015-02-18 00:00:00,2015,2,0.5,0.866,0,0,0,25.28144,93.3972,Nagaland,none,none,non_event,1461.5,26.0,15.9,23,20.11,0,constructed_pseudo_absence
